N=2 d=3
1.8999999999999999528155215e-02,1.7014624336809702764838903e+00,3.1310811586231728220752757e+00,3.4199449642914698799245343e+00,1.4279780936028529936265841e+00,1.0563627198185945865738233e-01,2.7983468611586594931850414e+00,-1.1940861781259631824170242e-01,1.2572659158775095766813479e-01,7.6400846886348336428618211e-02,-5.5835131381655056515000979e-01,-3.6638612596382169606101797e-01,-4.7458490553893672991847552e-01
2.0000000000000000416333634e-02,1.7013454417073350377620500e+00,3.1312002196819639365799048e+00,3.4200268578895540727558000e+00,1.4274173256448590141332033e+00,1.0527655138869258799605433e-01,2.7978667835019228604664931e+00,-1.1457688607998153806910580e-01,1.1241483212245224898584439e-01,8.7378873106948973248364609e-02,-5.6318304554916531756703080e-01,-3.5307436649852297350093977e-01,-4.8556293175953735286043411e-01
2.1000000000000001304512054e-02,1.7012332799088103474360878e+00,3.1313059882874183514900324e+00,3.4201197220376835517186009e+00,1.4268517275117544862439445e+00,1.0493012324886241692922795e-01,2.7973757352951404975271998e+00,-1.0975003475523940899005737e-01,9.9146468719285854587219831e-02,9.8337954118965370531313397e-02,-5.6800989687390746052386703e-01,-3.3980600309535657910231521e-01,-4.9652201277155372238780728e-01
2.1999999999999998723243522e-02,1.7011259416378243791712066e+00,3.1313985126194028296708893e+00,3.4202235337977917595253530e+00,1.4262813058511112362936046e+00,1.0459693938250187728034035e-01,2.7968737394763794057439554e+00,-1.0493158894597788555191897e-01,8.5931010279255717887458843e-02,1.0927013389177935021034926e-01,-5.7282834268316895620642981e-01,-3.2659054465532644240255422e-01,-5.0745419254436774370020657e-01
2.2999999999999999611421941e-02,1.7010234167309181696481346e+00,3.1314778503079772065120778e+00,3.4203382623054672251328157e+00,1.4257060708263882276014556e+00,1.0427694215955175816024081e-01,2.7963608269100515002492102e+00,-1.0012505096985344077431535e-01,7.2777836862291667152646824e-02,1.2016752550228546048138867e-01,-5.7763488065929335935067002e-01,-3.1343737123836240554553001e-01,-5.1835158415487381233788255e-01
2.4000000000000000499600361e-02,1.7009256915358847983554824e+00,3.1315440682931279248180090e+00,3.4204638688487967179696625e+00,1.4251260360897926027234917e+00,1.0397006464002515879752053e-01,2.7958370363080695675250809e+00,-9.5333891734978984389137224e-02,5.9696177198579843115044952e-02,1.3102233038895633177034483e-01,-5.8242603989416785736921156e-01,-3.0035571157465057456903423e-01,-5.2920638904154471138241433e-01
2.5000000000000001387778781e-02,1.7008327489474484028875167e+00,3.1315972426623743807283518e+00,3.4206003069662451743226939e+00,1.4245412187466000020208412e+00,1.0367623073640246100790563e-01,2.7953024141319682271955571e+00,-9.0561542303843070578217578e-02,4.6695086971384990037758911e-02,1.4182685711920517412920617e-01,-5.8719838932530377118013121e-01,-2.8735462134745570761396039e-01,-5.4001091577179360925242690e-01
2.6000000000000002275957200e-02,1.7007445684512769723539805e+00,3.1316374584670705338851349e+00,3.4207475225630350479377739e+00,1.4239516393111422143391565e+00,1.0339535539733024638309189e-01,2.7947570144765259136931945e+00,-8.5811385683739235807898638e-02,3.3783427978095192933949420e-02,1.5257353957542696409888094e-01,-5.9194854594540757819487453e-01,-2.7444296235416593132683261e-01,-5.5075759822801539922210168e-01
2.6999999999999999694688668e-02,1.7006611261760808950782575e+00,3.1316648095183308164735081e+00,3.4209054540453958104251342e+00,1.4233573216547092954442633e+00,1.0312734481169412437129296e-01,2.7942008989355122672293419e+00,-8.1086748884549614269090512e-02,2.0969848268519900025275149e-02,1.6325495447045854091605577e-01,-5.9667318274459724136704608e-01,-2.6162938264459062454037053e-01,-5.6143901312304700379485212e-01
2.8000000000000000582867088e-02,1.7005823949535081585082708e+00,3.1316793981636079635677561e+00,3.4210740324719757232685424e+00,1.4227582929456528137990290e+00,1.0287209663204105458689241e-01,2.7936341364502799144986511e+00,-7.6390895282231113805337941e-02,8.2627633509915806436785246e-03,1.7386383810928901505477029e-01,-6.0136903634691574183079865e-01,-2.4892229772706231383239128e-01,-5.7204789676187750568914225e-01
2.9000000000000001471045508e-02,1.7005083443855164571090199e+00,3.1316813350450329878071898e+00,3.4212531817216143004145579e+00,1.4221545835820152969830588e+00,1.0262950021623999663500371e-01,2.7930568031419888974653531e+00,-7.1727017323551883754007008e-02,-4.3296614523250977896173808e-03,1.8439310232059080707500698e-01,-6.0603291430559491637097835e-01,-2.3632987292374563192964843e-01,-5.8257716097317935322053017e-01
2.9999999999999998889776975e-02,1.7004389409188609416645477e+00,3.1316707388407030165922151e+00,3.4214428186766165929100225e+00,1.4215462271170415942123100e+00,1.0239943688619357331504034e-01,2.7924689821283337209933961e+00,-6.7098229604558190519725258e-02,-1.6799527429206401185624031e-02,1.9483584948893667432301413e-01,-6.1066170202458858184968449e-01,-2.2386000694686433720725915e-01,-5.9301990814152516495738610e-01
3.0999999999999999777955395e-02,1.7003741479263074776184794e+00,3.1316477359901742083536647e+00,3.4216428534205918232657950e+00,1.4209332601779660620877621e+00,1.0218178020234627845219677e-01,2.7918707633257056066611312e+00,-6.2507562351958409485597201e-02,-2.9139217618634270789979013e-02,2.0518538662632565539034601e-01,-6.1525236927718840451717597e-01,-2.1152031675743646066401027e-01,-6.0336944527891411826914236e-01
3.2000000000000000666133815e-02,1.7003139257941572992649526e+00,3.1316124604054653701723510e+00,3.4218531894498691592332307e+00,1.4203157223784870222260679e+00,1.0197639625267870822078464e-01,2.7912622432377758308064131e+00,-5.7957955333135087461204904e-02,-4.1341410618378295060981742e-02,2.1543523842975861870563392e-01,-6.1980197629601174735824998e-01,-1.9931812375769245027079535e-01,-6.1361929708234708158443027e-01
3.3000000000000001554312234e-02,1.7002582320156414130707390e+00,3.1315650531689369628907116e+00,3.4220737238974514582423581e+00,1.4196936562253739122496654e+00,1.0178314395483090137872750e-01,2.7906435247315406478207933e+00,-5.3452252216881900037659392e-02,-5.3399093018310084257649351e-02,2.2557915927998101190965485e-01,-6.2430767941226494865958330e-01,-1.8726044135776065413523384e-01,-6.2376321793256950254402682e-01
3.4000000000000002442490654e-02,1.7002070212897235634841309e+00,3.1315056622194283875160181e+00,3.4223043477684291779894465e+00,1.4190671070196625436210525e+00,1.0160187536996317936299761e-01,2.7900147168019104881864223e+00,-4.8993195403255043740564645e-02,-6.5305570429502426965662210e-02,2.3561114414504524816607045e-01,-6.2876673622589185352893537e-01,-1.7535396394656829754943317e-01,-6.3379520279763379431159365e-01
3.5000000000000003330669074e-02,1.7001602456248348094192124e+00,3.1314344420280777470111389e+00,3.4225449461857415656140802e+00,1.4184361227529220794707498e+00,1.0143243602693775839984625e-01,2.7893759343259456606745061e+00,-4.4583421337172815523963720e-02,-7.7054477089729109251514672e-02,2.4552543836093498885730924e-01,-6.3317651029197408174553630e-01,-1.6360505728634161526358071e-01,-6.4370949701352353500283243e-01
3.6000000000000004218847494e-02,1.7001178544470492148832363e+00,3.1313515532652491657472638e+00,3.4227953986451509216237810e+00,1.4178007539990784557915049e+00,1.0127466525539050024029564e-01,2.7887272978078838647775228e+00,-4.0225456316635266329484466e-02,-8.8639784036359747787514607e-02,2.5531654627004429780612327e-01,-6.3753447531251161706222774e-01,-1.5201975033971099060536858e-01,-6.5350060492263284395164646e-01
3.6999999999999998168132009e-02,1.7000797947122017195198396e+00,3.1312571624600051833908765e+00,3.4230555792782815238695093e+00,1.4171610538022969549842855e+00,1.0112839652625833786192544e-01,2.7880689331161008226445119e+00,-3.5921712802711336376404461e-02,-1.0005580584772551244743255e-01,2.6497923870672029922346269e-01,-6.4183821882643554701530775e-01,-1.4060372852834521206766283e-01,-6.6316329735930890088013712e-01
3.7999999999999999056310429e-02,1.7000460110214439257703134e+00,3.1311514416535537463914807e+00,3.4233253571225641387343330e+00,1.4165170775614255305185907e+00,1.0099345779833379666001747e-01,2.7874009712131653238031959e+00,-3.1674486234791937588894939e-02,-1.1129720596372021101938543e-01,2.7450855932727263875037238e-01,-6.4608544539435497355839289e-01,-1.2936232841235051349570995e-01,-6.7269261797986124040704681e-01
3.8999999999999999944488849e-02,1.7000164457397322070875134e+00,3.1310345680480775598653054e+00,3.4236045963969359284817529e+00,1.4158688829115080309861696e+00,1.0086967186943363028461818e-01,2.7867235478801410941684935e+00,-2.7485952351071252924841204e-02,-1.2235900060560735147507927e-01,2.8389982978974687144457789e-01,-6.5027397927807562005853015e-01,-1.1830053377046337304001611e-01,-6.8208388844233547310125232e-01
4.0000000000000000832667268e-02,1.6999910391167418755031804e+00,3.1309067236523424604399679e+00,3.4238931567821437873533341e+00,1.4152165296028693663998865e+00,1.0075685673079287640874213e-01,2.7860368034362807954096297e+00,-2.3358165010828657592867330e-02,-1.3323656132364869453255096e-01,2.9314865379627880193069700e-01,-6.5440176661831817028769365e-01,-1.0742297305242202998254442e-01,-6.9133271244886740358737143e-01
4.1000000000000001720845688e-02,1.6999697294097104727228498e+00,3.1307680949254304003659399e+00,3.4241908937045288929823528e+00,1.4145600793782715509649961e+00,1.0065482592332877787022483e-01,2.7853408824552432498933285e+00,-1.9293054511869450057259812e-02,-1.4392561620918747911090918e-01,3.0225092001793019136357543e-01,-6.5846687711727736047606641e-01,-9.6733918166883231526398390e-02,-7.0043497867051884853140109e-01
4.2000000000000002609024108e-02,1.6999524530077181339038361e+00,3.1306188724199239814538487e+00,3.4244976586221800296527817e+00,1.4138995958486348936133936e+00,1.0056338889445910755870983e-01,2.7846359334789396733356170e+00,-1.5292426393470264639473655e-02,-1.5442224981515478843263622e-01,3.1120280392849708483993254e-01,-6.6246750523567654589385256e-01,-8.6237284560915908326883539e-02,-7.0938686258108574200775820e-01
4.3000000000000003497202528e-02,1.6999391445569236314128148e+00,3.1304592504257997553906989e+00,3.4248132993123863165862986e+00,1.4132351443678003999337989e+00,1.0048235135420695296470939e-01,2.7839221087300809465148177e+00,-1.1357960712386429638631746e-02,-1.6472290183557683485027212e-01,3.2000076857983678069174971e-01,-6.6640197091676034446550148e-01,-7.5936632540493848031459834e-02,-7.1818482723242538234842414e-01
4.3999999999999997446487043e-02,1.6999297370862933576063369e+00,3.1302894266162524239405229e+00,3.4251376601593399584544386e+00,1.4125667919068014555250556e+00,1.0041151562937812580234009e-01,2.7831995638244744206701853e+00,-7.4912117769311403064902422e-03,-1.7482436460051492543854579e-01,3.2864156435674157785697957e-01,-6.7026871985221558869483260e-01,-6.5835169775555757443186167e-02,-7.2682562300933017951365400e-01
4.4999999999999998334665463e-02,1.6999241621333698315510219e+00,3.1301096016965987978153407e+00,3.4254705824410995873563479e+00,1.4118946069280957633651497e+00,1.0035068101465584311515755e-01,2.7824684574840623518809934e+00,-3.6936083218437809269629746e-03,-1.8472377944794718396259725e-01,3.3712222775427180820884132e-01,-6.7406632330730298363619113e-01,-5.5935754928123498919134704e-02,-7.3530628640686035435436452e-01
4.5999999999999999222843883e-02,1.6999223498696496292836855e+00,3.1299199790573566382079207e+00,3.4258119046148483022307119e+00,1.4112186592601867474172650e+00,1.0029964411952187186560792e-01,2.7817289512516607530301371e+00,3.3545895363374864106553730e-05,-1.9441863203839487850288492e-01,3.4544007922472830252047515e-01,-6.7779347752451013509045197e-01,-4.6240902337675797439953129e-02,-7.4362413787731684866599835e-01
4.7000000000000000111022302e-02,1.6999242292251603991815045e+00,3.1297207644325220066150450e+00,3.4261614625995489014087525e+00,1.4105390199730467593042249e+00,1.0025819920998048362381638e-01,2.7809812092083077139648140e+00,3.6890710976499457851573993e-03,-2.0390674668160929661198111e-01,3.5359272014509268711179857e-01,-6.8144900272679675978793057e-01,-3.6752787694461386269750847e-02,-7.5177677879768123325732176e-01
4.8000000000000000999200722e-02,1.6999297280118448316699187e+00,3.1295121655639932534143099e+00,3.4265190900551383279548645e+00,1.4098557612547333306451947e+00,1.0022613854413293943412810e-01,2.7802253976940654034422096e+00,7.2719101138406828932492232e-03,-2.1318627974737772157176607e-01,3.6157802895878621285419285e-01,-6.8503184174298747954878763e-01,-2.7473254628692954371071977e-02,-7.5976208761137475899971605e-01
4.9000000000000001887379142e-02,1.6999387730453880962500079e+00,3.1292943918730271590789016e+00,3.4268846186574664081092578e+00,1.4091689562895608478498843e+00,1.0020325270072309720159609e-01,2.7794616850330848834005337e+00,1.0781126649941949469102553e-02,-2.2225571223450155122769445e-01,3.6939415654800872301777304e-01,-6.8854105827908873571630011e-01,-1.8403822141569121245696650e-02,-7.6757821520059721365214500e-01
5.0000000000000002775557562e-02,1.6999512902651447987523170e+00,3.1290676541395243681620286e+00,3.4272578783682341452276887e+00,1.4084786791381749271323542e+00,1.0018933089984981277265064e-01,2.7786902412636642623056105e+00,1.4215903231109995943914903e-02,-2.3111384157327449773156047e-01,3.7703952089473113939988025e-01,-6.9197583486025682208975240e-01,-9.5456928027961660682132461e-03,-7.7522357954731957452310098e-01
5.1000000000000003663735981e-02,1.6999672048518501554781324e+00,3.1288321641898804159609426e+00,3.4276386976992556654408872e+00,1.4077850046198403521913178e+00,1.0018416131511750921667669e-01,2.7779112378739903022051294e+00,1.7575538839696560472480868e-02,-2.3975977273737955619559159e-01,3.8451280108964963622142363e-01,-6.9533547046884336406691318e-01,-8.9976163869109893056474903e-04,-7.8269685974223801583349314e-01
5.2000000000000004551914401e-02,1.6999864413428238396619463e+00,3.1285881345940493858392983e+00,3.4280269039704132083556942e+00,1.4070880081972374497922829e+00,1.0018753137657242235913913e-01,2.7771248475441798753138301e+00,2.0859446275248563762438891e-02,-2.4819290874107069466703024e-01,3.9181293074909512297310243e-01,-6.9861937790439532225406083e-01,7.5333743650000447450443275e-03,-7.8999698940168350258517194e-01
5.2999999999999998501198917e-02,1.7000089237444004908184070e+00,3.1283357783723984013590780e+00,3.4284223235607536039992738e+00,1.4063877658640315804206011e+00,1.0019922806384751190478255e-01,2.7763312438951865956937581e+00,2.4067149262556819522274054e-02,-2.5641294059685643125234833e-01,3.9893909090005941209255980e-01,-7.0182708089170353638053257e-01,1.5753406220785786534532846e-02,-7.9712314955264784721578053e-01
5.3999999999999999389377336e-02,1.7000345756413490772018804e+00,3.1280753087128561062968402e+00,3.4288247821522137570582345e+00,1.4056843540354539978665116e+00,1.0021903818901399529917029e-01,2.7755306012450740027475149e+00,2.7198279333848020961061920e-02,-2.6441983680770531073278562e-01,4.0589070239318447708143367e-01,-7.0495821096299471353319177e-01,2.3760302431634672953864040e-02,-8.0407476104577291220465440e-01
5.5000000000000000277555756e-02,1.7000633203030683926471056e+00,3.1278069386987832345425886e+00,3.4292341049655403750762162e+00,1.4049778494421054642060653e+00,1.0024674866871077782981558e-01,2.7747230943730949448422507e+00,3.0252572511011089489985082e-02,-2.7221383246610142414567690e-01,4.1266741790280225821163640e-01,-7.0801250414015781675658445e-01,3.1554298090030775958414466e-02,-8.1085147655539069333485713e-01
5.6000000000000001165734176e-02,1.7000950807863712821443869e+00,3.1275308810479236498736100e+00,3.4296501169880198034434216e+00,1.4042683290271735785381679e+00,1.0028214678519405123058306e-01,2.7739088982919630765877628e+00,3.3229865813360258408604153e-02,-2.7979541803014434941943023e-01,4.1926911357195079110837810e-01,-7.1098979744250700996133219e-01,3.9135883654073722048849504e-02,-8.1745317222453917072044760e-01
5.7000000000000002053912596e-02,1.7001297800346952815431223e+00,3.1272473478627227372328434e+00,3.4300726431926844561814960e+00,1.4035558698472205829688164e+00,1.0032502043601891628110678e-01,2.7730881880286455398731960e+00,3.6130093615880924662331353e-02,-2.8716532784436793468429983e-01,4.2569588035876959608572179e-01,-7.1389002524502764845948377e-01,4.6505793468297314252613006e-02,-8.2387993901135792018664006e-01
5.8000000000000002942091015e-02,1.7001673409736031139516399e+00,3.1269565503922347460274977e+00,3.4305015087487369385144120e+00,1.4028405489766835323450778e+00,1.0037515837213063785160472e-01,2.7722611384139401735637875e+00,3.8953283882198264098661866e-02,-2.9432452847009710206194200e-01,4.3194801513883396282267313e-01,-7.1671321551134503646807161e-01,5.3664994094026509385830792e-02,-8.3013207379142228692359140e-01
5.9000000000000003830269435e-02,1.7002076866024598000848300e+00,3.1266586988057825102771403e+00,3.4309365392229618230146571e+00,1.4021224434161978500412715e+00,1.0043235042420696478959741e-01,2.7714279238810624050870501e+00,4.1699554295672118520155180e-02,-3.0127420688703093754057249e-01,4.3802601161587051414869620e-01,-7.1945948592481889782845883e-01,6.0614672510960372620036907e-02,-8.3621007026845883824961447e-01
5.9999999999999997779553951e-02,1.7002507400821946781377392e+00,3.1263540019784610279884873e+00,3.4313775607719687599228564e+00,1.4014016300048339758177462e+00,1.0049638771715256602146127e-01,2.7705887182734030282915683e+00,4.4369108311072248673756491e-02,-3.0801575862437852171282771e-01,4.4393055109094387011836602e-01,-7.2212903994021904185984795e-01,6.7356224248307935975610405e-02,-8.4211460974353213870813306e-01
6.0999999999999998667732370e-02,1.7002964248190821638928583e+00,3.1260426672885341936591885e+00,3.4318244003251439089297037e+00,1.4006781853363174938920110e+00,1.0056706287270358868290998e-01,2.7697436946615754393974385e+00,4.6962231148244097667099339e-02,-3.1455077587633634150776629e-01,4.4966249313765849215940307e-01,-7.2472216277739087697540299e-01,7.3891241500265728014973377e-02,-8.4784655179024681626032134e-01
6.1999999999999999555910790e-02,1.7003446645444912910249968e+00,3.1257249004267086966990519e+00,3.4322768857582444113063502e+00,1.3999521856792793705892564e+00,1.0064417020015310744174286e-01,2.7688930251698224971335094e+00,4.9479285748053970783733035e-02,-3.2088103565302827924199391e-01,4.5522286622822077939432006e-01,-7.2723921737720076396982449e-01,8.0221501276957665749200999e-02,-8.5340692488080904798408710e-01
6.3000000000000000444089210e-02,1.7003953833905780523849671e+00,3.1254009052172282423498473e+00,3.4327348460576008193356756e+00,1.3992237069015633910140650e+00,1.0072750587525751420070463e-01,2.7680368808118136492169015e+00,5.1920708709720896079087282e-02,-3.2700848801427417900100636e-01,4.6061285835238985342243723e-01,-7.2968064033886770314296655e-01,8.6348953638203551630425636e-02,-8.5879691700497817752335550e-01
6.4000000000000001332267630e-02,1.7004485059619105502548564e+00,3.1250708834506801814256960e+00,3.4331981114749492434157219e+00,1.3984928243986016749289547e+00,1.0081686810742952753461310e-01,2.7671754313358127852495727e+00,5.4287006227415959824789127e-02,-3.3293524442975441779424273e-01,4.6583380766845039477885848e-01,-7.3204693785656271831641106e-01,9.2275710053683790423662003e-02,-8.6401786632103871887977675e-01
6.5000000000000002220446049e-02,1.7005039574030329507792203e+00,3.1247350347283688876132146e+00,3.4336665136729376257562762e+00,1.3977596130258500561893698e+00,1.0091205729536489865694193e-01,2.7663088450791719630217358e+00,5.6578750042753166160647282e-02,-3.3866356630533184235432032e-01,4.7088719322239325215662120e-01,-7.3433868167189997322452655e-01,9.8004031929261242739315207e-02,-8.6907125187498157625753947e-01
6.6000000000000003108624469e-02,1.7005616634619962201924181e+00,3.1243935563180698089524867e+00,3.4341398858613940703321532e+00,1.3970241470352577906055558e+00,1.0101287617128805462751728e-01,2.7654372888320630785585763e+00,5.8796573428523436766202082e-02,-3.4419585371151345531970378e-01,4.7577462576852863618270817e-01,-7.3655650505767022995229354e-01,1.0353631933544284182691086e-01,-8.7395868442111701579477767e-01
6.7000000000000003996802889e-02,1.7006215505498900597558531e+00,3.1240466430209461456968256e+00,3.4346180629244749127337855e+00,1.3962865000157347328268997e+00,1.0111912993403578131523801e-01,2.7645609277103297962696615e+00,6.0941167217746394779709362e-02,-3.4953463434631237838345896e-01,4.8049783872180090726899948e-01,-7.3870109884689316714911911e-01,1.0887509997024175101287824e-01,-8.7868189737438928688106898e-01
6.8000000000000004884981308e-02,1.7006835457964315505563491e+00,3.1236944870493772441477631e+00,3.4351008815388377470867454e+00,1.3955467448375640238111828e+00,1.0123062637122853812954304e-01,2.7636799250373145220294191e+00,6.3013275890845765747627638e-02,-3.5468255276113508367430427e-01,4.8505867926915452459368794e-01,-7.4077320751999253811703738e-01,1.1402301838506442854814793e-01,-8.8324273792174290420575744e-01
6.9000000000000005773159728e-02,1.7007475771016715704320177e+00,3.1233372779154238152443668e+00,3.4355881802830130489212479e+00,1.3948049536006947857202931e+00,1.0134717597080590556490876e-01,2.7627944422344867803076340e+00,6.5013693732502764177638710e-02,-3.5964235987478848644016693e-01,4.8945909966443601479824110e-01,-7.4277362536164948103589722e-01,1.1898282549871781743622279e-01,-8.8764315831702444992146184e-01
